Monitoring Stations,Month,Year,pH (units),Ammonia (mg/L),Nitrate (mg/L),Inorganic Phosphate (mg/L),BOD (mg/l),Dissolved Oxygen (mg/l),Total coliforms (MPN/100ml),Phytoplankton (cells/ml),Wind,Condition,Day,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,Date
Stn XV (San Pedro),6,2016,8.9,0.067,0.77,0.12,3.0,76.0,206.0,26173.0,18.0,2,13,650.0,29.5,26.541666666666668,84.95833333333333,11.291666666666666,0.0,1008.2025,0.0,2016-06-13
Stn.XVI (Sta Rosa),6,2016,9.0,0.042,0.165,0.087,2.0,7.7,83.0,43254.0,18.0,2,13,650.0,29.5,26.541666666666668,84.95833333333333,11.291666666666666,0.0,1008.2025,0.0,2016-06-13
Stn XVII (Sanctuary),6,2016,9.3,0.047,0.372,0.073,3.0,8.9,35.0,65904.0,18.0,2,13,650.0,29.5,26.541666666666668,84.95833333333333,11.291666666666666,0.0,1008.2025,0.0,2016-06-13
Stn XVIII (Pagsanjan),6,2016,9.4,0.031,0.798,0.12,4.0,9.1,26.0,131827.0,18.0,2,13,650.0,29.5,26.541666666666668,84.95833333333333,11.291666666666666,0.0,1008.2025,0.0,2016-06-13
Stn. I (Central West Bay),7,2016,8.8,0.025,0.068,0.134,2.0,7.3,185.0,25413.0,18.0,2,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn II (East Bay),7,2016,9.5,0.015,0.574,0.179,1.0,9.7,586.0,20652.0,18.0,2,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn. IV (Central Bay),7,2016,9.8,0.034,0.031,0.147,6.0,15.9,104.0,66686.0,18.0,2,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn V (Northern West Bay),7,2016,8.9,0.067,0.11,0.048,2.0,6.3,793.0,2026.0,18.0,2,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn VIII (South Bay),7,2016,9.0,0.031,0.001,0.143,1.0,8.1,517.0,67576.0,18.0,2,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn XV (San Pedro),7,2016,8.1,0.073,0.001,0.176,2.0,4.0,766.0,4287.0,18.0,2,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn.XVI (Sta Rosa),7,2016,8.7,0.039,0.001,0.074,2.0,7.5,136.0,13943.0,18.0,2,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn XVII (Sanctuary),7,2016,8.8,0.028,0.001,0.134,2.0,78.0,41.0,42655.0,18.0,2,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn XVIII (Pagsanjan),7,2016,9.6,0.001,0.038,0.001,3.0,94.0,38.0,23355.0,18.0,2,4,648.0769230769231,27.23076923076923,24.0,81.03846153846153,6.538461538461538,0.0,1006.5553846153848,0.0,2016-07-04
Stn. I (Central West Bay),8,2016,8.1,0.313,0.0382,0.235,3.0,5.5,126.0,18920.0,11.0,5,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn II (East Bay),8,2016,8.9,0.181,0.271,0.001,2.0,68.0,665.0,54790.0,11.0,5,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn. IV (Central Bay),8,2016,8.6,0.183,0.142,0.014,2.0,7.3,121.0,95082.0,11.0,5,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn V (Northern West Bay),8,2016,8.5,0.12,0.313,0.306,2.0,6.6,945.0,21919.0,11.0,5,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn VIII (South Bay),8,2016,9.1,0.069,0.028,0.001,2.0,7.6,586.0,25345.0,11.0,5,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn XV (San Pedro),8,2016,8.9,0.07,0.301,0.008,2.0,65.0,418.0,40474.0,11.0,5,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn.XVI (Sta Rosa),8,2016,8.8,0.033,0.001,0.009,7.0,74.0,211.0,19158.0,11.0,5,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn XVII (Sanctuary),8,2016,8.9,0.025,0.037,0.005,2.0,73.0,40.0,12369.0,11.0,5,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn XVIII (Pagsanjan),8,2016,8.9,0.256,0.041,0.001,3.0,6.7,99.0,65199.0,11.0,5,8,632.6923076923077,26.03846153846154,24.846153846153847,93.42307692307692,14.192307692307692,0.0,1004.1715384615384,0.0,2016-08-08
Stn. I (Central West Bay),9,2016,7.8,0.076,0.728,0.134,3.0,7.3,335.0,467.0,13.0,2,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn II (East Bay),9,2016,9.0,0.048,0.022,0.011,2.0,9.0,754.0,18458.0,13.0,2,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn. IV (Central Bay),9,2016,9.6,0.073,0.058,0.039,3.0,13.5,49.0,38893.0,13.0,2,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn V (Northern West Bay),9,2016,8.0,0.029,1.084,0.145,2.0,7.8,305.0,1163.0,13.0,2,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn VIII (South Bay),9,2016,9.0,0.001,0.109,0.045,2.0,8.8,272.0,5688.0,13.0,2,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn XV (San Pedro),9,2016,8.7,0.001,0.069,0.072,3.0,8.7,418.0,4520.0,13.0,2,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn.XVI (Sta Rosa),9,2016,9.0,0.011,0.037,0.036,4.0,10.2,211.0,26911.0,13.0,2,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn XVII (Sanctuary),9,2016,9.4,0.055,0.028,0.061,3.0,12.1,82.0,68416.0,13.0,2,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn XVIII (Pagsanjan),9,2016,9.4,0.013,0.031,0.007,2.0,9.4,194.0,4110.0,13.0,2,5,670.0,28.52,26.88,91.32,13.28,0.0,1007.7256,0.0,2016-09-05
Stn. I (Central West Bay),10,2016,7.9,0.055,0.796,0.185,2.0,7.3,114.8,31232.0,11.0,2,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn II (East Bay),10,2016,9.2,0.045,0.204,0.214,2.0,10.0,63.620000000000005,21593.0,11.0,2,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn. IV (Central Bay),10,2016,8.9,0.034,0.027,0.197,2.0,8.9,102.4,4751.0,11.0,2,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn V (Northern West Bay),10,2016,7.8,0.065,0.048,0.133,1.0,6.5,543.4,4861.0,11.0,2,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn VIII (South Bay),10,2016,8.7,0.008,0.034,0.062,2.0,8.6,59.239999999999995,23877.0,11.0,2,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn XV (San Pedro),10,2016,7.6,0.02,0.055,0.074,1.0,5.9,447.8,24983.0,11.0,2,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn.XVI (Sta Rosa),10,2016,7.7,0.203,0.091,0.107,1.0,8.2,281.8,1085.0,11.0,2,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn XVII (Sanctuary),10,2016,8.8,0.093,0.036,0.071,2.0,7.6,285.8,75878.0,11.0,2,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn XVIII (Pagsanjan),10,2016,9.0,0.1,0.314,0.214,1.0,9.3,122.0,17314.0,11.0,2,3,649.28,27.88,26.92,94.8,12.68,0.0,1005.93,0.0,2016-10-03
Stn. I (Central West Bay),11,2016,8.0,0.065,0.131,0.031,2.0,7.8,246.8,117594.0,6.0,2,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn II (East Bay),11,2016,7.88,0.32,0.255,0.051,1.0,7.2,622.0,5921.0,6.0,2,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn. IV (Central Bay),11,2016,8.0,0.052,0.04,0.084,1.0,7.4,335.6,83431.0,6.0,2,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn V (Northern West Bay),11,2016,8.4,0.036,0.039,0.054,1.0,7.5,431.6,610.0,6.0,2,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn VIII (South Bay),11,2016,8.3,0.032,0.308,0.258,0.5,6.8,40.7,436578.0,6.0,2,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn XV (San Pedro),11,2016,8.2,0.2,0.14,0.268,2.0,6.8,178.8,32644.0,6.0,2,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn.XVI (Sta Rosa),11,2016,8.0,0.101,0.127,0.066,2.0,7.8,298.6,207649.0,6.0,2,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn XVII (Sanctuary),11,2016,8.5,0.045,0.091,0.244,1.0,7.9,155.4,24353.0,6.0,2,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn XVIII (Pagsanjan),11,2016,8.4,0.049,0.248,0.222,1.0,6.6,106.4,7752.0,6.0,2,7,650.0,28.25,22.416666666666668,71.91666666666667,9.583333333333334,0.0,1011.0333333333334,0.0,2016-11-07
Stn. I (Central West Bay),12,2016,7.9,0.077,0.121,0.149,1.0,6.5,533.4,153731.0,17.0,3,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn II (East Bay),12,2016,7.9,0.024,0.141,0.122,2.0,8.2,269.06,11879.0,17.0,3,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn. IV (Central Bay),12,2016,9.6,0.04,0.261,0.255,2.0,7.7,233.6,42253.0,17.0,3,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn V (Northern West Bay),12,2016,8.3,0.034,0.133,0.072,1.0,6.8,115.9,50101.0,17.0,3,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn VIII (South Bay),12,2016,8.0,0.013,0.238,0.116,1.0,9.6,390.8,1692.0,17.0,3,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn XV (San Pedro),12,2016,8.5,0.001,0.268,0.184,3.0,9.6,95.4,61731.0,17.0,3,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn.XVI (Sta Rosa),12,2016,8.3,0.001,0.086,0.013,1.0,8.5,24.04,186136.0,17.0,3,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn XVII (Sanctuary),12,2016,8.4,0.003,0.274,0.013,2.0,7.7,2016.8,194129.0,17.0,3,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn XVIII (Pagsanjan),12,2016,8.8,0.001,0.222,0.113,1.0,7.6,463.2,7510.0,17.0,3,5,650.0,27.70833333333333,25.291666666666668,87.5,6.458333333333333,0.0,1009.45125,0.0,2016-12-05
Stn. I (Central West Bay),1,2017,8.4,0.001,0.223,0.238,1.0,7.9,60.0,9813.0,17.0,2,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn II (East Bay),1,2017,8.0,0.572,1.03,0.343,1.0,7.7,116.0,11434.0,17.0,2,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn. IV (Central Bay),1,2017,8.7,0.001,0.343,0.197,1.0,8.1,32.0,22330.0,17.0,2,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn V (Northern West Bay),1,2017,8.1,0.074,2.831,0.372,1.0,8.5,272.0,1468.0,17.0,2,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn VIII (South Bay),1,2017,8.0,0.056,0.267,0.243,1.0,7.6,90.0,10856.0,17.0,2,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn XV (San Pedro),1,2017,8.4,0.001,2.136,0.265,1.0,8.2,96.0,2870.0,17.0,2,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn.XVI (Sta Rosa),1,2017,8.6,0.001,2.54,0.233,3.0,9.6,102.0,3326.0,17.0,2,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn XVII (Sanctuary),1,2017,8.7,0.001,0.393,0.066,1.0,7.7,76.0,42902.0,17.0,2,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn XVIII (Pagsanjan),1,2017,7.8,0.033,0.54,0.16,1.0,7.7,73.0,5276.0,17.0,2,9,650.0,26.791666666666668,20.875,71.375,7.916666666666667,0.0,1007.4141666666668,0.0,2017-01-09
Stn. I (Central West Bay),2,2017,8.0,1.16,0.405,0.089,1.0,7.6,163.0,1010.0,17.0,2,6,633.72,26.36,20.76,72.24,8.28,0.0,1006.5672,0.0,2017-02-06
Stn II (East Bay),2,2017,7.9,0.41,1.03,0.408,2.0,7.6,110.0,2896.0,17.0,2,6,633.72,26.36,20.76,72.24,8.28,0.0,1006.5672,0.0,2017-02-06
Stn. IV (Central Bay),2,2017,7.9,0.001,0.014,0.084,2.0,7.1,63.0,2423.0,17.0,2,6,633.72,26.36,20.76,72.24,8.28,0.0,1006.5672,0.0,2017-02-06
Stn V (Northern West Bay),2,2017,8.4,0.046,3.012,0.163,0.5,9.0,214.0,1589.0,17.0,2,6,633.72,26.36,20.76,72.24,8.28,0.0,1006.5672,0.0,2017-02-06
Stn VIII (South Bay),2,2017,7.8,0.041,0.187,0.143,0.5,7.8,193.0,3027.0,17.0,2,6,633.72,26.36,20.76,72.24,8.28,0.0,1006.5672,0.0,2017-02-06
Stn XV (San Pedro),2,2017,7.8,0.034,2.14,0.11,2.0,8.8,80.0,36676.0,17.0,2,6,633.72,26.36,20.76,72.24,8.28,0.0,1006.5672,0.0,2017-02-06
Stn.XVI (Sta Rosa),2,2017,7.9,0.003,0.005,0.105,1.0,7.7,90.0,16228.0,17.0,2,6,633.72,26.36,20.76,72.24,8.28,0.0,1006.5672,0.0,2017-02-06
Stn XVII (Sanctuary),2,2017,8.1,0.001,0.006,0.023,1.0,7.8,86.0,3549.0,17.0,2,6,633.72,26.36,20.76,72.24,8.28,0.0,1006.5672,0.0,2017-02-06
Stn XVIII (Pagsanjan),2,2017,7.9,0.25,0.001,0.24,1.0,7.8,73.0,5289.0,17.0,2,6,633.72,26.36,20.76,72.24,8.28,0.0,1006.5672,0.0,2017-02-06
Stn. I (Central West Bay),3,2017,7.9,0.009,0.287,0.173,2.0,8.9,512.0,26791.0,17.0,1,6,650.0,27.791666666666668,21.125,69.08333333333333,9.708333333333334,0.0,1008.3695833333336,0.0,2017-03-06
Stn II (East Bay),3,2017,8.4,1.03,1.03,0.178,2.0,9.4,290.0,21964.0,17.0,1,6,650.0,27.791666666666668,21.125,69.08333333333333,9.708333333333334,0.0,1008.3695833333336,0.0,2017-03-06
Stn. IV (Central Bay),3,2017,8.0,0.149,0.014,0.008,1.0,8.4,166.0,17402.0,17.0,1,6,650.0,27.791666666666668,21.125,69.08333333333333,9.708333333333334,0.0,1008.3695833333336,0.0,2017-03-06
Stn V (Northern West Bay),3,2017,7.9,0.344,3.012,0.096,1.0,8.0,214.0,506.0,17.0,1,6,650.0,27.791666666666668,21.125,69.08333333333333,9.708333333333334,0.0,1008.3695833333336,0.0,2017-03-06
Stn VIII (South Bay),3,2017,8.0,0.287,0.187,0.086,1.0,9.1,343.0,9044.0,17.0,1,6,650.0,27.791666666666668,21.125,69.08333333333333,9.708333333333334,0.0,1008.3695833333336,0.0,2017-03-06
Stn XV (San Pedro),3,2017,8.5,0.203,2.14,0.076,2.0,8.1,159.0,36036.0,17.0,1,6,650.0,27.791666666666668,21.125,69.08333333333333,9.708333333333334,0.0,1008.3695833333336,0.0,2017-03-06
Stn.XVI (Sta Rosa),3,2017,8.5,0.21,0.005,0.092,1.0,8.5,159.0,47305.0,17.0,1,6,650.0,27.791666666666668,21.125,69.08333333333333,9.708333333333334,0.0,1008.3695833333336,0.0,2017-03-06
Stn XVII (Sanctuary),3,2017,8.3,0.001,0.006,0.023,1.0,9.4,188.0,274.0,17.0,1,6,650.0,27.791666666666668,21.125,69.08333333333333,9.708333333333334,0.0,1008.3695833333336,0.0,2017-03-06
Stn XVIII (Pagsanjan),3,2017,8.3,0.033,0.001,0.016,2.0,9.4,88.0,29172.0,17.0,1,6,650.0,27.791666666666668,21.125,69.08333333333333,9.708333333333334,0.0,1008.3695833333336,0.0,2017-03-06
Stn. I (Central West Bay),4,2017,7.7,0.011,0.415,0.251,3.0,7.3,973.0,3106.0,5.0,3,3,650.0,27.791666666666668,18.75,58.375,16.125,1.8333333333333333,1012.9466666666668,0.0,2017-04-03
Stn II (East Bay),4,2017,8.1,0.038,0.42,0.312,3.0,6.9,240.0,5819.0,5.0,3,3,650.0,27.791666666666668,18.75,58.375,16.125,1.8333333333333333,1012.9466666666668,0.0,2017-04-03
Stn. IV (Central Bay),4,2017,7.8,0.004,0.001,0.143,1.0,8.4,261.0,329473.0,5.0,3,3,650.0,27.791666666666668,18.75,58.375,16.125,1.8333333333333333,1012.9466666666668,0.0,2017-04-03
Stn V (Northern West Bay),4,2017,7.8,0.048,0.301,0.23,3.0,8.6,240.0,88325.0,5.0,3,3,650.0,27.791666666666668,18.75,58.375,16.125,1.8333333333333333,1012.9466666666668,0.0,2017-04-03
Stn VIII (South Bay),4,2017,7.8,0.042,0.134,0.286,3.0,7.9,552.0,29927.0,5.0,3,3,650.0,27.791666666666668,18.75,58.375,16.125,1.8333333333333333,1012.9466666666668,0.0,2017-04-03
Stn XV (San Pedro),4,2017,7.9,0.048,0.001,0.118,3.0,8.2,192.0,20728.0,5.0,3,3,650.0,27.791666666666668,18.75,58.375,16.125,1.8333333333333333,1012.9466666666668,0.0,2017-04-03
Stn.XVI (Sta Rosa),4,2017,7.9,0.02,0.094,0.144,2.0,9.6,272.0,92855.0,5.0,3,3,650.0,27.791666666666668,18.75,58.375,16.125,1.8333333333333333,1012.9466666666668,0.0,2017-04-03
Stn XVII (Sanctuary),4,2017,7.8,0.019,0.001,0.289,3.0,7.4,128.0,27510.0,5.0,3,3,650.0,27.791666666666668,18.75,58.375,16.125,1.8333333333333333,1012.9466666666668,0.0,2017-04-03
Stn XVIII (Pagsanjan),4,2017,7.8,0.073,0.001,0.157,2.0,7.4,161.0,24382.0,5.0,3,3,650.0,27.791666666666668,18.75,58.375,16.125,1.8333333333333333,1012.9466666666668,0.0,2017-04-03
Stn. I (Central West Bay),5,2017,8.0,0.143,0.001,0.357,2.0,8.7,586.0,13930.0,6.0,1,8,650.0,31.08333333333333,22.666666666666668,61.458333333333336,12.083333333333334,0.0,1008.5779166666669,0.0,2017-05-08
Stn II (East Bay),5,2017,6.3,0.2,0.224,0.236,2.0,8.1,306.0,1359.0,6.0,1,8,650.0,31.08333333333333,22.666666666666668,61.458333333333336,12.083333333333334,0.0,1008.5779166666669,0.0,2017-05-08
Stn. IV (Central Bay),5,2017,8.9,0.04,0.001,0.17,1.0,8.4,384.0,75663.0,6.0,1,8,650.0,31.08333333333333,22.666666666666668,61.458333333333336,12.083333333333334,0.0,1008.5779166666669,0.0,2017-05-08
Stn V (Northern West Bay),5,2017,8.8,0.044,0.062,0.233,2.0,7.5,347.0,102077.0,6.0,1,8,650.0,31.08333333333333,22.666666666666668,61.458333333333336,12.083333333333334,0.0,1008.5779166666669,0.0,2017-05-08
Stn VIII (South Bay),5,2017,8.0,0.041,0.001,0.17,2.0,8.0,432.0,1614.0,6.0,1,8,650.0,31.08333333333333,22.666666666666668,61.458333333333336,12.083333333333334,0.0,1008.5779166666669,0.0,2017-05-08
Stn XV (San Pedro),5,2017,8.0,0.07,0.127,0.121,2.0,8.8,422.0,11383.0,6.0,1,8,650.0,31.08333333333333,22.666666666666668,61.458333333333336,12.083333333333334,0.0,1008.5779166666669,0.0,2017-05-08
Stn.XVI (Sta Rosa),5,2017,7.9,0.001,0.002,0.066,2.0,8.4,186.0,14132.0,6.0,1,8,650.0,31.08333333333333,22.666666666666668,61.458333333333336,12.083333333333334,0.0,1008.5779166666669,0.0,2017-05-08
Stn XVII (Sanctuary),5,2017,8.3,0.016,0.016,0.07,2.0,8.1,196.0,2556.0,6.0,1,8,650.0,31.08333333333333,22.666666666666668,61.458333333333336,12.083333333333334,0.0,1008.5779166666669,0.0,2017-05-08
Stn XVIII (Pagsanjan),5,2017,8.3,0.019,0.042,0.001,2.0,8.4,426.0,7284.0,6.0,1,8,650.0,31.08333333333333,22.666666666666668,61.458333333333336,12.083333333333334,0.0,1008.5779166666669,0.0,2017-05-08
Stn. I (Central West Bay),6,2017,8.4,0.25,0.001,0.286,4.0,8.1,296.0,35392.0,17.0,2,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn II (East Bay),6,2017,8.0,0.024,0.204,0.31,2.0,7.1,195.0,33403.0,17.0,2,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn. IV (Central Bay),6,2017,8.1,0.007,0.001,0.186,2.0,8.7,185.0,42630.0,17.0,2,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn V (Northern West Bay),6,2017,7.8,0.032,0.04,0.181,3.0,8.9,196.0,10344.0,17.0,2,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn VIII (South Bay),6,2017,7.8,0.042,0.004,0.182,2.0,9.6,290.0,19332.0,17.0,2,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn XV (San Pedro),6,2017,8.2,0.02,0.011,0.068,3.0,9.2,497.0,12673.0,17.0,2,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn.XVI (Sta Rosa),6,2017,7.8,0.001,0.001,0.096,2.0,8.5,258.0,17210.0,17.0,2,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn XVII (Sanctuary),6,2017,8.0,0.016,0.016,0.155,2.0,8.5,212.0,11751.0,17.0,2,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn XVIII (Pagsanjan),6,2017,8.1,0.016,0.001,0.001,3.0,8.5,352.0,18938.0,17.0,2,5,650.0,28.291666666666668,25.291666666666668,80.29166666666667,9.583333333333334,0.0,1007.1229166666668,0.0,2017-06-05
Stn. I (Central West Bay),7,2017,8.2,0.058,0.091,0.205,2.0,8.7,163.0,18021.0,17.0,2,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn II (East Bay),7,2017,7.9,0.07,0.052,0.17,3.0,6.9,271.0,52753.0,17.0,2,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn. IV (Central Bay),7,2017,8.0,0.047,0.015,0.213,2.0,8.9,210.0,16764.0,17.0,2,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn V (Northern West Bay),7,2017,7.7,0.054,0.031,0.37,4.0,11.6,758.0,73214.0,17.0,2,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn VIII (South Bay),7,2017,8.4,0.051,0.013,0.101,2.0,9.4,732.0,36690.0,17.0,2,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn XV (San Pedro),7,2017,8.1,0.056,0.04,0.129,4.0,9.1,482.0,20097.0,17.0,2,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn.XVI (Sta Rosa),7,2017,8.3,0.043,0.005,0.071,3.0,7.9,211.0,14095.0,17.0,2,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn XVII (Sanctuary),7,2017,8.5,0.012,0.022,0.15,4.0,9.3,343.0,28221.0,17.0,2,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn XVIII (Pagsanjan),7,2017,8.5,0.059,0.001,0.186,3.0,7.6,485.0,101575.0,17.0,2,3,653.2,27.6,26.12,92.72,5.64,0.0,1007.166,0.0,2017-07-03
Stn. I (Central West Bay),8,2017,8.6,0.099,0.031,0.149,2.0,8.4,163.0,2884.0,12.0,3,7,650.0,29.166666666666668,27.25,89.83333333333333,12.291666666666666,0.0,1007.53875,0.0,2017-08-07
Stn II (East Bay),8,2017,8.6,0.089,0.184,0.195,3.0,8.1,271.0,9404.0,12.0,3,7,650.0,29.166666666666668,27.25,89.83333333333333,12.291666666666666,0.0,1007.53875,0.0,2017-08-07
Stn. IV (Central Bay),8,2017,8.9,0.07,0.031,0.144,3.0,7.6,160.0,11075.0,12.0,3,7,650.0,29.166666666666668,27.25,89.83333333333333,12.291666666666666,0.0,1007.53875,0.0,2017-08-07
